time,lat,lon,depth,time_in,time_out,duration_minutes,volume_water,sieve_size,wet_weight,dry_weight,wet_weight_vol_water_ratio,dry_weight_vol_water_ratio,total_wet_weight_volume_all_size_fractions_ratio,total_dry_weight_volume_all_size_fractions_ratio,wet_weight_vol_water_ratio_200m_depth,dry_weight_vol_water_ratio_200m_depth,total_wet_weight_volume_all_size_fractions_ratio_200m_depth,total_dry_weight_volume_all_size_fractions_ratio_200m_depth,Cruise_ID
2015-03-12T00:00:00.000Z,31.65138888888889,-64.17416666666668,241,2329,5,36,221.37400000000002,200,525,150.4,2.37,0.68,30.23,6.11,474.31,135.88,6045.53,1221.1,10312
2015-03-12T00:00:00.000Z,31.65138888888889,-64.17416666666668,241,2329,5,36,221.37400000000002,500,1382,291.4,6.24,1.32,30.23,6.11,1248.75,263.27,6045.53,1221.1,10312
2015-03-12T00:00:00.000Z,31.65138888888889,-64.17416666666668,241,2329,5,36,221.37400000000002,1000,3051,605.6,13.78,2.74,30.23,6.11,2756.43,547.13,6045.53,1221.1,10312
2015-03-12T00:00:00.000Z,31.65138888888889,-64.17416666666668,241,2329,5,36,221.37400000000002,2000,1325,240.2,5.99,1.09,30.23,6.11,1197.43,217.01,6045.53,1221.1,10312
2015-03-12T00:00:00.000Z,31.65138888888889,-64.17416666666668,241,2329,5,36,221.37400000000002,5000,408,64,1.84,0.29,30.23,6.11,368.61,57.82,6045.53,1221.1,10312
2015-03-12T00:00:00.000Z,31.69583333333333,-64.38222222222221,208,1040,1115,35,502.16,200,3701,635.2,7.37,1.26,34.01,5.52,1473.87,252.99,6801.18,1104.35,10312
2015-03-12T00:00:00.000Z,31.69583333333333,-64.38222222222221,208,1040,1115,35,502.16,500,5380,897,10.71,1.79,34.01,5.52,2142.58,357.26,6801.18,1104.35,10312
2015-03-12T00:00:00.000Z,31.69583333333333,-64.38222222222221,208,1040,1115,35,502.16,1000,4987,818.6,9.93,1.63,34.01,5.52,1986.06,326.03,6801.18,1104.35,10312
2015-03-12T00:00:00.000Z,31.69583333333333,-64.38222222222221,208,1040,1115,35,502.16,2000,1103,169.6,2.2,0.34,34.01,5.52,439.14,67.55,6801.18,1104.35,10312
2015-03-12T00:00:00.000Z,31.69583333333333,-64.38222222222221,208,1040,1115,35,502.16,5000,1907,252.4,3.8,0.5,34.01,5.52,759.52,100.53,6801.18,1104.35,10312
2015-03-12T00:00:00.000Z,31.805,-64.32388888888889,247,2249,2323,34,196.53,200,1497,342,7.62,1.74,39.97,8.32,1523.02,348.04,7993.69,1664.48,10312
2015-03-12T00:00:00.000Z,31.805,-64.32388888888889,247,2249,2323,34,196.53,500,2056,422.2,10.46,2.15,39.97,8.32,2092.3,429.65,7993.69,1664.48,10312
2015-03-12T00:00:00.000Z,31.805,-64.32388888888889,247,2249,2323,34,196.53,1000,3283,632.8,16.7,3.22,39.97,8.32,3340.97,643.97,7993.69,1664.48,10312
2015-03-12T00:00:00.000Z,31.805,-64.32388888888889,247,2249,2323,34,196.53,2000,770,165.2,3.92,0.84,39.97,8.32,783.8,168.12,7993.69,1664.48,10312
2015-03-12T00:00:00.000Z,31.805,-64.32388888888889,247,2249,2323,34,196.53,5000,249,73.4,1.27,0.37,39.97,8.32,253.6,74.7,7993.69,1664.48,10312
2015-03-12T00:00:00.000Z,31.826944444444447,-64.33277777777778,205,1118,1154,36,271.91200000000003,200,2002,385.4,7.36,1.42,37.48,6.6,1472.68,283.47,7495.07,1319.4,10312
2015-03-12T00:00:00.000Z,31.826944444444447,-64.33277777777778,205,1118,1154,36,271.91200000000003,500,3693,607,13.58,2.23,37.48,6.6,2716.47,446.47,7495.07,1319.4,10312
2015-03-12T00:00:00.000Z,31.826944444444447,-64.33277777777778,205,1118,1154,36,271.91200000000003,1000,2913,501.4,10.71,1.84,37.48,6.6,2142.6,368.8,7495.07,1319.4,10312
2015-03-12T00:00:00.000Z,31.826944444444447,-64.33277777777778,205,1118,1154,36,271.91200000000003,2000,870,138.2,3.2,0.51,37.48,6.6,640.21,101.65,7495.07,1319.4,10312
2015-03-12T00:00:00.000Z,31.826944444444447,-64.33277777777778,205,1118,1154,36,271.91200000000003,5000,711,161.8,2.62,0.6,37.48,6.6,523.11,119.01,7495.07,1319.4,10312
2015-04-07T00:00:00.000Z,31.778055555555554,-64.13722222222222,175,2242,2321,39,778.2,200,3201,523.8,4.11,0.67,22.95,3.52,822.62,134.62,4589.31,704.34,10313
2015-04-07T00:00:00.000Z,31.778055555555554,-64.13722222222222,175,2242,2321,39,778.2,500,4562,675.4,5.86,0.87,22.95,3.52,1172.55,173.58,4589.31,704.34,10313
2015-04-07T00:00:00.000Z,31.778055555555554,-64.13722222222222,175,2242,2321,39,778.2,1000,6382,969,8.2,1.25,22.95,3.52,1640.2,249.04,4589.31,704.34,10313
2015-04-07T00:00:00.000Z,31.778055555555554,-64.13722222222222,175,2242,2321,39,778.2,2000,2498,396.6,3.21,0.51,22.95,3.52,641.89,101.93,4589.31,704.34,10313
2015-04-07T00:00:00.000Z,31.778055555555554,-64.13722222222222,175,2242,2321,39,778.2,5000,1214,175.8,1.56,0.23,22.95,3.52,312.05,45.18,4589.31,704.34,10313
2015-04-07T00:00:00.000Z,31.84833333333333,-64.1538888888889,203,2201,2239,38,738.935,200,4083,662,5.53,0.9,28.21,4.32,1105.1,179.18,5642.39,864.87,10313
2015-04-07T00:00:00.000Z,31.84833333333333,-64.1538888888889,203,2201,2239,38,738.935,500,4351,630.8,5.89,0.85,28.21,4.32,1177.64,170.73,5642.39,864.87,10313
2015-04-07T00:00:00.000Z,31.84833333333333,-64.1538888888889,203,2201,2239,38,738.935,1000,7519,1145,10.18,1.55,28.21,4.32,2035.04,309.91,5642.39,864.87,10313
2015-04-07T00:00:00.000Z,31.84833333333333,-64.1538888888889,203,2201,2239,38,738.935,2000,2926,444,3.96,0.6,28.21,4.32,791.84,120.17,5642.39,864.87,10313
2015-04-07T00:00:00.000Z,31.84833333333333,-64.1538888888889,203,2201,2239,38,738.935,5000,1968,313.6,2.66,0.42,28.21,4.32,532.77,84.88,5642.39,864.87,10313
2015-04-08T00:00:00.000Z,31.718611111111112,-64.4325,173,1029,1106,37,680.993,200,3732,596.6,5.48,0.88,19.76,2.96,1095.99,175.21,3952.23,592.02,10313
2015-04-08T00:00:00.000Z,31.718611111111112,-64.4325,173,1029,1106,37,680.993,500,4506,709.2,6.62,1.04,19.76,2.96,1323.24,208.28,3952.23,592.02,10313
2015-04-08T00:00:00.000Z,31.718611111111112,-64.4325,173,1029,1106,37,680.993,1000,3201,428.8,4.7,0.63,19.76,2.96,939.98,125.93,3952.23,592.02,10313
2015-04-08T00:00:00.000Z,31.718611111111112,-64.4325,173,1029,1106,37,680.993,2000,1372,187.8,2.01,0.28,19.76,2.96,402.88,55.15,3952.23,592.02,10313
2015-04-08T00:00:00.000Z,31.718611111111112,-64.4325,173,1029,1106,37,680.993,5000,647,93.4,0.95,0.14,19.76,2.96,190.13,27.43,3952.23,592.02,10313
2015-04-08T00:00:00.000Z,31.816388888888888,-64.23361111111112,157,1110,1143,33,707.41,200,3090,481.4,4.37,0.68,19.67,2.82,873.72,136.1,3934.35,564.2,10313
2015-04-08T00:00:00.000Z,31.816388888888888,-64.23361111111112,157,1110,1143,33,707.41,500,5093,729.4,7.2,1.03,19.67,2.82,1439.9,206.22,3934.35,564.2,10313
2015-04-08T00:00:00.000Z,31.816388888888888,-64.23361111111112,157,1110,1143,33,707.41,1000,4110,574.2,5.81,0.81,19.67,2.82,1162.04,162.34,3934.35,564.2,10313
2015-04-08T00:00:00.000Z,31.816388888888888,-64.23361111111112,157,1110,1143,33,707.41,2000,1275,153.8,1.8,0.22,19.67,2.82,360.36,43.48,3934.35,564.2,10313
2015-04-08T00:00:00.000Z,31.816388888888888,-64.23361111111112,157,1110,1143,33,707.41,5000,348,56.8,0.49,0.08,19.67,2.82,98.33,16.06,3934.35,564.2,10313
2015-04-23T00:00:00.000Z,31.76472222222223,-64.22027777777778,142,2256,2331,35,801.186,200,896,132.6,1.12,0.17,13.72,2.28,223.57,33.1,2744.53,456.77,20313
2015-04-23T00:00:00.000Z,31.76472222222223,-64.22027777777778,142,2256,2331,35,801.186,500,2236,352,2.79,0.44,13.72,2.28,558.12,87.87,2744.53,456.77,20313
2015-04-23T00:00:00.000Z,31.76472222222223,-64.22027777777778,142,2256,2331,35,801.186,1000,4901,873.8,6.12,1.09,13.72,2.28,1223.34,218.13,2744.53,456.77,20313
2015-04-23T00:00:00.000Z,31.76472222222223,-64.22027777777778,142,2256,2331,35,801.186,2000,1876,299.8,2.34,0.37,13.72,2.28,468.21,74.84,2744.53,456.77,20313
2015-04-23T00:00:00.000Z,31.76472222222223,-64.22027777777778,142,2256,2331,35,801.186,5000,1087,171.6,1.36,0.21,13.72,2.28,271.3,42.84,2744.53,456.77,20313
2015-04-23T00:00:00.000Z,31.850277777777773,-64.35027777777779,131,2206,2249,43,1008.113,200,708,138.6,0.7,0.14,15.39,2.75,140.5,27.5,3077.67,550.06,20313
2015-04-23T00:00:00.000Z,31.850277777777773,-64.35027777777779,131,2206,2249,43,1008.113,500,2608,463.8,2.59,0.46,15.39,2.75,517.36,92.01,3077.67,550.06,20313
2015-04-23T00:00:00.000Z,31.850277777777773,-64.35027777777779,131,2206,2249,43,1008.113,1000,5877,1186,5.83,1.18,15.39,2.75,1165.94,235.29,3077.67,550.06,20313
2015-04-23T00:00:00.000Z,31.850277777777773,-64.35027777777779,131,2206,2249,43,1008.113,2000,2649,644.2,2.63,0.64,15.39,2.75,525.54,127.8,3077.67,550.06,20313
2015-04-23T00:00:00.000Z,31.850277777777773,-64.35027777777779,131,2206,2249,43,1008.113,5000,3671,340,3.64,0.34,15.39,2.75,728.33,67.45,3077.67,550.06,20313
2015-04-24T00:00:00.000Z,31.759444444444448,-64.38111111111111,155,1004,1021,17,769.454,200,967,152.8,1.26,0.2,8.06,1.39,251.35,39.72,1612,278.07,20313
2015-04-24T00:00:00.000Z,31.759444444444448,-64.38111111111111,155,1004,1021,17,769.454,500,1771,263.8,2.3,0.34,8.06,1.39,460.27,68.57,1612,278.07,20313
2015-04-24T00:00:00.000Z,31.759444444444448,-64.38111111111111,155,1004,1021,17,769.454,1000,2674,480.8,3.47,0.62,8.06,1.39,694.93,124.97,1612,278.07,20313
2015-04-24T00:00:00.000Z,31.759444444444448,-64.38111111111111,155,1004,1021,17,769.454,2000,565,111.8,0.73,0.15,8.06,1.39,146.91,29.06,1612,278.07,20313
2015-04-24T00:00:00.000Z,31.759444444444448,-64.38111111111111,155,1004,1021,17,769.454,5000,225,60.6,0.29,0.08,8.06,1.39,58.53,15.75,1612,278.07,20313
2015-04-24T00:00:00.000Z,31.911944444444448,-64.17333333333333,146,1021,1059,38,828.222,200,1215,169.1,1.47,0.2,8.13,1.31,293.33,40.83,1625.07,262.76,20313
2015-04-24T00:00:00.000Z,31.911944444444448,-64.17333333333333,146,1021,1059,38,828.222,500,1982,288.7,2.39,0.35,8.13,1.31,478.57,69.72,1625.07,262.76,20313
2015-04-24T00:00:00.000Z,31.911944444444448,-64.17333333333333,146,1021,1059,38,828.222,1000,2236,359.6,2.7,0.43,8.13,1.31,539.88,86.84,1625.07,262.76,20313
2015-04-24T00:00:00.000Z,31.911944444444448,-64.17333333333333,146,1021,1059,38,828.222,2000,1033,200.7,1.25,0.24,8.13,1.31,249.43,48.47,1625.07,262.76,20313
2015-04-24T00:00:00.000Z,31.911944444444448,-64.17333333333333,146,1021,1059,38,828.222,5000,264,70,0.32,0.08,8.13,1.31,63.87,16.9,1625.07,262.76,20313
2015-05-12T00:00:00.000Z,31.684166666666666,-64.2213888888889,198,2147,2221,34,369.971,200,2312,349.6,6.25,0.94,62.2,9.95,1250.05,188.99,12439.47,1989.56,10314
2015-05-12T00:00:00.000Z,31.684166666666666,-64.2213888888889,198,2147,2221,34,369.971,500,3911,614.8,10.57,1.66,62.2,9.95,2114.44,332.35,12439.47,1989.56,10314
2015-05-12T00:00:00.000Z,31.684166666666666,-64.2213888888889,198,2147,2221,34,369.971,1000,4181,620.4,11.3,1.68,62.2,9.95,2260.18,335.38,12439.47,1989.56,10314
2015-05-12T00:00:00.000Z,31.684166666666666,-64.2213888888889,198,2147,2221,34,369.971,2000,2834,330.2,7.66,0.89,62.2,9.95,1532.12,178.5,12439.47,1989.56,10314
2015-05-12T00:00:00.000Z,31.684166666666666,-64.2213888888889,198,2147,2221,34,369.971,5000,9772,1765.4,26.41,4.77,62.2,9.95,5282.69,954.35,12439.47,1989.56,10314
2015-05-12T00:00:00.000Z,31.77111111111111,-64.17416666666666,167,2106,2146,40,552.595,200,3125,489.2,5.66,0.89,45.52,6.33,1131.1,177.06,9103.01,1265.59,10314
2015-05-12T00:00:00.000Z,31.77111111111111,-64.17416666666666,167,2106,2146,40,552.595,500,5093,904,9.22,1.64,45.52,6.33,1843.16,327.18,9103.01,1265.59,10314
2015-05-12T00:00:00.000Z,31.77111111111111,-64.17416666666666,167,2106,2146,40,552.595,1000,5341,725,9.66,1.31,45.52,6.33,1932.92,262.4,9103.01,1265.59,10314
2015-05-12T00:00:00.000Z,31.77111111111111,-64.17416666666666,167,2106,2146,40,552.595,2000,8915,1051.2,16.13,1.9,45.52,6.33,3226.52,380.46,9103.01,1265.59,10314
2015-05-12T00:00:00.000Z,31.77111111111111,-64.17416666666666,167,2106,2146,40,552.595,5000,2678,327.4,4.85,0.59,45.52,6.33,969.32,118.5,9103.01,1265.59,10314
2015-05-13T00:00:00.000Z,31.75527777777777,-64.23944444444443,182,1053,1128,35,326.965,200,3396,705.8,10.39,2.16,47.21,10.53,2077.29,431.73,9442.84,2105.79,10314
2015-05-13T00:00:00.000Z,31.75527777777777,-64.23944444444443,182,1053,1128,35,326.965,500,4978,1368.8,15.22,4.19,47.21,10.53,3044.85,837.28,9442.84,2105.79,10314
2015-05-13T00:00:00.000Z,31.75527777777777,-64.23944444444443,182,1053,1128,35,326.965,1000,5055,1049.2,15.46,3.21,47.21,10.53,3091.83,641.78,9442.84,2105.79,10314
2015-05-13T00:00:00.000Z,31.75527777777777,-64.23944444444443,182,1053,1128,35,326.965,2000,1747,283.4,5.34,0.87,47.21,10.53,1068.86,173.35,9442.84,2105.79,10314
2015-05-13T00:00:00.000Z,31.75527777777777,-64.23944444444443,182,1053,1128,35,326.965,5000,262,35.4,0.8,0.11,47.21,10.53,160.02,21.65,9442.84,2105.79,10314
2015-05-13T00:00:00.000Z,31.8025,-64.3275,182,1014,1049,35,237.136,200,4158,574.8,17.53,2.42,85.21,13.37,3506.68,484.78,17041.52,2674.08,10314
2015-05-13T00:00:00.000Z,31.8025,-64.3275,182,1014,1049,35,237.136,500,5143,877,21.69,3.7,85.21,13.37,4337.76,739.66,17041.52,2674.08,10314
2015-05-13T00:00:00.000Z,31.8025,-64.3275,182,1014,1049,35,237.136,1000,6544,1141.6,27.59,4.81,85.21,13.37,5518.85,962.82,17041.52,2674.08,10314
2015-05-13T00:00:00.000Z,31.8025,-64.3275,182,1014,1049,35,237.136,2000,3323,432.2,14.01,1.82,85.21,13.37,2802.27,364.52,17041.52,2674.08,10314
2015-05-13T00:00:00.000Z,31.8025,-64.3275,182,1014,1049,35,237.136,5000,1039,145,4.38,0.61,85.21,13.37,875.95,122.29,17041.52,2674.08,10314
2015-05-27T00:00:00.000Z,31.66972222222222,-64.22527777777778,243,2226,2303,37,242.812,200,1649,243.2,6.79,1,43.11,5.37,1358.25,200.32,8622.15,1074.74,20314
2015-05-27T00:00:00.000Z,31.66972222222222,-64.22527777777778,243,2226,2303,37,242.812,500,2101,322,8.65,1.33,43.11,5.37,1730.56,265.23,8622.15,1074.74,20314
2015-05-27T00:00:00.000Z,31.66972222222222,-64.22527777777778,243,2226,2303,37,242.812,1000,2315,330.2,9.53,1.36,43.11,5.37,1906.5,271.98,8622.15,1074.74,20314
2015-05-27T00:00:00.000Z,31.66972222222222,-64.22527777777778,243,2226,2303,37,242.812,2000,1550,199.2,6.38,0.82,43.11,5.37,1276.71,164.08,8622.15,1074.74,20314
2015-05-27T00:00:00.000Z,31.66972222222222,-64.22527777777778,243,2226,2303,37,242.812,5000,2853,210.2,11.75,0.87,43.11,5.37,2350.13,173.14,8622.15,1074.74,20314
2015-05-27T00:00:00.000Z,31.81333333333333,-64.30194444444443,249,2306,2343,37,216.343,200,1666,249.6,7.7,1.15,46.91,6.28,1540.33,230.74,9381.4,1255.41,20314
2015-05-27T00:00:00.000Z,31.81333333333333,-64.30194444444443,249,2306,2343,37,216.343,500,1652,254.8,7.64,1.18,46.91,6.28,1527.39,235.55,9381.4,1255.41,20314
2015-05-27T00:00:00.000Z,31.81333333333333,-64.30194444444443,249,2306,2343,37,216.343,1000,2834,409.2,13.1,1.89,46.91,6.28,2619.73,378.29,9381.4,1255.41,20314
2015-05-27T00:00:00.000Z,31.81333333333333,-64.30194444444443,249,2306,2343,37,216.343,2000,1744,233.6,8.06,1.08,46.91,6.28,1612.26,215.95,9381.4,1255.41,20314
2015-05-27T00:00:00.000Z,31.81333333333333,-64.30194444444443,249,2306,2343,37,216.343,5000,2252,210.8,10.41,0.97,46.91,6.28,2081.7,194.88,9381.4,1255.41,20314
2015-06-23T00:00:00.000Z,31.67055555555556,-64.38694444444445,211,1048,1127,39,336.76800000000003,200,685,92.6,2.03,0.27,12.03,1.73,406.93,54.99,2406.76,345.52,10315
2015-06-23T00:00:00.000Z,31.67055555555556,-64.38694444444445,211,1048,1127,39,336.76800000000003,500,1024,141.8,3.04,0.42,12.03,1.73,608.13,84.21,2406.76,345.52,10315
2015-06-23T00:00:00.000Z,31.67055555555556,-64.38694444444445,211,1048,1127,39,336.76800000000003,1000,1425,204.6,4.23,0.61,12.03,1.73,846.52,121.51,2406.76,345.52,10315
2015-06-23T00:00:00.000Z,31.67055555555556,-64.38694444444445,211,1048,1127,39,336.76800000000003,2000,723,113.4,2.15,0.34,12.03,1.73,429.49,67.35,2406.76,345.52,10315
2015-06-23T00:00:00.000Z,31.67055555555556,-64.38694444444445,211,1048,1127,39,336.76800000000003,5000,195,29.4,0.58,0.09,12.03,1.73,115.69,17.46,2406.76,345.52,10315
2015-06-23T00:00:00.000Z,31.69666666666667,-64.33361111111111,215,1004,1046,42,407.275,200,887,114.8,2.18,0.28,10.27,1.41,435.77,56.37,2054.83,281.78,10315
2015-06-23T00:00:00.000Z,31.69666666666667,-64.33361111111111,215,1004,1046,42,407.275,500,1332,181.8,3.27,0.45,10.27,1.41,653.91,89.28,2054.83,281.78,10315
2015-06-23T00:00:00.000Z,31.69666666666667,-64.33361111111111,215,1004,1046,42,407.275,1000,1149,151.2,2.82,0.37,10.27,1.41,564.34,74.25,2054.83,281.78,10315
2015-06-23T00:00:00.000Z,31.69666666666667,-64.33361111111111,215,1004,1046,42,407.275,2000,667,99.6,1.64,0.24,10.27,1.41,327.54,48.91,2054.83,281.78,10315
2015-06-23T00:00:00.000Z,31.69666666666667,-64.33361111111111,215,1004,1046,42,407.275,5000,149,26.4,0.37,0.06,10.27,1.41,73.27,12.96,2054.83,281.78,10315
2015-06-23T00:00:00.000Z,31.759444444444448,-64.36222222222223,192,49,124,35,510.36400000000003,200,1992,227.2,3.9,0.45,17.07,2.14,780.46,89.03,3414.74,428.95,10315
2015-06-23T00:00:00.000Z,31.759444444444448,-64.36222222222223,192,49,124,35,510.36400000000003,500,2249,278,4.41,0.54,17.07,2.14,881.33,108.94,3414.74,428.95,10315
2015-06-23T00:00:00.000Z,31.759444444444448,-64.36222222222223,192,49,124,35,510.36400000000003,1000,1835,228.6,3.6,0.45,17.07,2.14,719.02,89.58,3414.74,428.95,10315
2015-06-23T00:00:00.000Z,31.759444444444448,-64.36222222222223,192,49,124,35,510.36400000000003,2000,1668,227.2,3.27,0.45,17.07,2.14,653.57,89.03,3414.74,428.95,10315
2015-06-23T00:00:00.000Z,31.759444444444448,-64.36222222222223,192,49,124,35,510.36400000000003,5000,971,133.6,1.9,0.26,17.07,2.14,380.36,52.35,3414.74,428.95,10315
2015-06-23T00:00:00.000Z,31.854722222222218,-64.41611111111112,199,12,45,33,545.0880000000001,200,2081,218.6,3.82,0.4,13.97,1.8,763.62,80.21,2794.26,360.75,10315
2015-06-23T00:00:00.000Z,31.854722222222218,-64.41611111111112,199,12,45,33,545.0880000000001,500,1409,191.4,2.58,0.35,13.97,1.8,516.83,70.23,2794.26,360.75,10315
2015-06-23T00:00:00.000Z,31.854722222222218,-64.41611111111112,199,12,45,33,545.0880000000001,1000,1044,150,1.91,0.28,13.97,1.8,382.98,55.04,2794.26,360.75,10315
2015-06-23T00:00:00.000Z,31.854722222222218,-64.41611111111112,199,12,45,33,545.0880000000001,2000,1414,173.8,2.59,0.32,13.97,1.8,518.67,63.77,2794.26,360.75,10315
2015-06-23T00:00:00.000Z,31.854722222222218,-64.41611111111112,199,12,45,33,545.0880000000001,5000,1668,249.4,3.06,0.46,13.97,1.8,612.16,91.51,2794.26,360.75,10315
2015-07-14T00:00:00.000Z,31.66833333333333,-64.34583333333333,211,2347,24,37,520.27,200,585,103.8,1.13,0.2,20.18,3.01,225.04,39.9,4035.82,601.92,10316
2015-07-14T00:00:00.000Z,31.66833333333333,-64.34583333333333,211,2347,24,37,520.27,500,1832,278.4,3.52,0.54,20.18,3.01,704.1,107.02,4035.82,601.92,10316
2015-07-14T00:00:00.000Z,31.66833333333333,-64.34583333333333,211,2347,24,37,520.27,1000,3037,475.8,5.84,0.91,20.18,3.01,1167.32,182.9,4035.82,601.92,10316
2015-07-14T00:00:00.000Z,31.66833333333333,-64.34583333333333,211,2347,24,37,520.27,2000,2068,367.2,3.97,0.71,20.18,3.01,794.97,141.16,4035.82,601.92,10316
2015-07-14T00:00:00.000Z,31.66833333333333,-64.34583333333333,211,2347,24,37,520.27,5000,2977,340.6,5.72,0.65,20.18,3.01,1144.4,130.93,4035.82,601.92,10316
2015-07-14T00:00:00.000Z,31.671388888888888,-64.37138888888889,175,2307,2342,35,572.073,200,721,128.6,1.26,0.22,19.51,2.84,252.14,44.96,3902.79,568.81,10316
2015-07-14T00:00:00.000Z,31.671388888888888,-64.37138888888889,175,2307,2342,35,572.073,500,3662,405.4,6.4,0.71,19.51,2.84,1280.26,141.73,3902.79,568.81,10316
2015-07-14T00:00:00.000Z,31.671388888888888,-64.37138888888889,175,2307,2342,35,572.073,1000,3110,472,5.44,0.83,19.51,2.84,1087.13,165.01,3902.79,568.81,10316
2015-07-14T00:00:00.000Z,31.671388888888888,-64.37138888888889,175,2307,2342,35,572.073,2000,2926,469,5.11,0.82,19.51,2.84,1022.95,163.97,3902.79,568.81,10316
2015-07-14T00:00:00.000Z,31.671388888888888,-64.37138888888889,175,2307,2342,35,572.073,5000,745,152,1.3,0.27,19.51,2.84,260.32,53.14,3902.79,568.81,10316
2015-07-15T00:00:00.000Z,31.72083333333333,-64.40861111111111,214,1020,1057,37,474.608,200,1774,275.4,3.74,0.58,14.05,2.18,747.65,116.05,2809.14,435.98,10316
2015-07-15T00:00:00.000Z,31.72083333333333,-64.40861111111111,214,1020,1057,37,474.608,500,2447,364.6,5.16,0.77,14.05,2.18,1031.25,153.64,2809.14,435.98,10316
2015-07-15T00:00:00.000Z,31.72083333333333,-64.40861111111111,214,1020,1057,37,474.608,1000,1570,252.2,3.31,0.53,14.05,2.18,661.68,106.28,2809.14,435.98,10316
2015-07-15T00:00:00.000Z,31.72083333333333,-64.40861111111111,214,1020,1057,37,474.608,2000,499,69.2,1.05,0.15,14.05,2.18,210.36,29.16,2809.14,435.98,10316
2015-07-15T00:00:00.000Z,31.72083333333333,-64.40861111111111,214,1020,1057,37,474.608,5000,375,73.2,0.79,0.15,14.05,2.18,158.19,30.85,2809.14,435.98,10316
2015-07-15T00:00:00.000Z,31.754166666666666,-64.3438888888889,187,1101,1137,36,459.284,200,1678,272.4,3.65,0.59,13.42,2.11,730.88,118.62,2683.57,422.48,10316
2015-07-15T00:00:00.000Z,31.754166666666666,-64.3438888888889,187,1101,1137,36,459.284,500,2577,390.2,5.61,0.85,13.42,2.11,1122.01,169.92,2683.57,422.48,10316
2015-07-15T00:00:00.000Z,31.754166666666666,-64.3438888888889,187,1101,1137,36,459.284,1000,1301,207.6,2.83,0.45,13.42,2.11,566.71,90.4,2683.57,422.48,10316
2015-07-15T00:00:00.000Z,31.754166666666666,-64.3438888888889,187,1101,1137,36,459.284,2000,429,63,0.93,0.14,13.42,2.11,186.64,27.43,2683.57,422.48,10316
2015-07-15T00:00:00.000Z,31.754166666666666,-64.3438888888889,187,1101,1137,36,459.284,5000,178,37,0.39,0.08,13.42,2.11,77.34,16.11,2683.57,422.48,10316
2015-08-18T00:00:00.000Z,31.671944444444453,-64.42027777777777,136,2143,2228,45,501.644,200,1676,258,3.34,0.51,33.45,5.24,668.28,102.86,6689.12,1048.23,10317
2015-08-18T00:00:00.000Z,31.671944444444453,-64.42027777777777,136,2143,2228,45,501.644,500,3463,518.8,6.9,1.03,33.45,5.24,1380.82,206.84,6689.12,1048.23,10317
2015-08-18T00:00:00.000Z,31.671944444444453,-64.42027777777777,136,2143,2228,45,501.644,1000,4701,661,9.37,1.32,33.45,5.24,1874.16,263.53,6689.12,1048.23,10317
2015-08-18T00:00:00.000Z,31.671944444444453,-64.42027777777777,136,2143,2228,45,501.644,2000,3307,516.2,6.59,1.03,33.45,5.24,1318.54,205.8,6689.12,1048.23,10317
2015-08-18T00:00:00.000Z,31.671944444444453,-64.42027777777777,136,2143,2228,45,501.644,5000,3630,675.2,7.24,1.35,33.45,5.24,1447.32,269.19,6689.12,1048.23,10317
2015-08-18T00:00:00.000Z,31.70583333333333,-64.31055555555557,134,1123,1157,34,752.505,200,6591,862,8.76,1.15,27,3.38,1751.8,229.1,5400.79,675.03,10317
2015-08-18T00:00:00.000Z,31.70583333333333,-64.31055555555557,134,1123,1157,34,752.505,500,7241,937.2,9.62,1.25,27,3.38,1924.61,249.09,5400.79,675.03,10317
2015-08-18T00:00:00.000Z,31.70583333333333,-64.31055555555557,134,1123,1157,34,752.505,1000,4311,483.4,5.73,0.64,27,3.38,1145.88,128.48,5400.79,675.03,10317
2015-08-18T00:00:00.000Z,31.70583333333333,-64.31055555555557,134,1123,1157,34,752.505,2000,1936,225.2,2.57,0.3,27,3.38,514.44,59.85,5400.79,675.03,10317
2015-08-18T00:00:00.000Z,31.70583333333333,-64.31055555555557,134,1123,1157,34,752.505,5000,241,32,0.32,0.04,27,3.38,64.05,8.5,5400.79,675.03,10317
2015-08-18T00:00:00.000Z,31.73722222222223,-64.18833333333333,128,2233,2304,31,555.072,200,1924,302,3.47,0.54,33.31,4.93,693.1,108.81,6661.77,986.75,10317
2015-08-18T00:00:00.000Z,31.73722222222223,-64.18833333333333,128,2233,2304,31,555.072,500,2042,320,3.68,0.58,33.31,4.93,735.69,115.3,6661.77,986.75,10317
2015-08-18T00:00:00.000Z,31.73722222222223,-64.18833333333333,128,2233,2304,31,555.072,1000,5934,858.4,10.69,1.55,33.31,4.93,2138.17,309.29,6661.77,986.75,10317
2015-08-18T00:00:00.000Z,31.73722222222223,-64.18833333333333,128,2233,2304,31,555.072,2000,5064,783.8,9.12,1.41,33.31,4.93,1824.48,282.41,6661.77,986.75,10317
2015-08-18T00:00:00.000Z,31.73722222222223,-64.18833333333333,128,2233,2304,31,555.072,5000,3526,474.4,6.35,0.85,33.31,4.93,1270.32,170.93,6661.77,986.75,10317
2015-08-18T00:00:00.000Z,31.76583333333333,-64.43694444444445,176,1201,1236,35,593.279,200,4194,480,7.07,0.81,30.46,3.52,1413.7,161.81,6091.43,704.76,10317
